Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
50.500000,-0.544164,-0.091293,103.577621,0.566736,-0.469524,103.367950,-21.944687,1.319675,148.756958,22.304285,1.108265,148.288803,-19.389038,-3.334103,92.873238,19.017910,-2.004894,91.006210,-15.646328,-12.289101,53.847477,16.007437,-11.572411,52.227673,-10.824661,-30.696913,11.825413,10.551634,-30.703564,11.539680,-13.922767,-21.558475,4.300436,13.694808,-21.466547,3.773856,,0.794394,1.030892,0.199044,0.772298,0.997591,0.240279,0.959992,1.071695,0.285707,0.834263,1.007675,0.378752,0.761323,1.070159,0.209616,0.756218,1.051051,0.249519,0.790687,1.310115,0.335203,0.921309,1.263562,0.254207,0.817599,1.341071,0.461568,1.157434,2.102213,0.577874,0.863610,1.479400,0.129232,0.987402,2.364955,0.061584
51.000000,-0.494305,-0.109085,103.517815,0.522577,-0.467255,103.280815,-21.858913,1.278793,148.703888,22.228275,1.087776,148.185150,-19.369835,-3.262653,92.824417,18.987677,-1.927521,90.923790,-15.597835,-12.228512,53.792984,15.960143,-11.556328,52.162971,-10.830194,-31.144936,12.015092,10.570243,-31.172310,11.709188,-13.940864,-22.113316,4.329119,13.717353,-22.040222,3.794249,,0.799068,1.029847,0.200338,0.771047,0.998632,0.235396,0.965783,1.071013,0.279387,0.835313,1.008237,0.380573,0.763783,1.070905,0.211445,0.754099,1.046413,0.245940,0.795528,1.325551,0.341648,0.919749,1.248590,0.250970,0.814156,1.329225,0.479145,1.160701,2.080429,0.598887,0.860885,1.478311,0.136178,0.984438,2.359902,0.062759
51.500000,-0.442494,-0.124714,103.461929,0.475577,-0.461819,103.199303,-21.771944,1.237030,148.653366,22.149992,1.066071,148.083740,-19.348387,-3.187050,92.779182,18.958567,-1.843712,90.846962,-15.543879,-12.141396,53.737350,15.905776,-11.505802,52.098003,-10.834144,-31.575418,12.217510,10.589983,-31.619614,11.895343,-13.959942,-22.662458,4.360379,13.739048,-22.607365,3.816029,,0.803553,1.029132,0.200997,0.769263,0.999116,0.226867,0.971163,1.069589,0.273597,0.835432,1.008178,0.378015,0.766149,1.072674,0.213701,0.750772,1.042373,0.240332,0.798802,1.352654,0.348105,0.918337,1.231078,0.246875,0.810358,1.319335,0.501163,1.164798,2.044953,0.630029,0.858021,1.478544,0.144546,0.981521,2.350880,0.068998
52.000000,-0.388917,-0.138245,103.409973,0.426959,-0.454197,103.122299,-21.683208,1.195015,148.605698,22.071472,1.042686,147.983185,-19.325619,-3.108128,92.737076,18.930714,-1.754700,90.775230,-15.485889,-12.030350,53.681568,15.845849,-11.428009,52.033642,-10.837672,-31.989960,12.431468,10.610436,-32.050331,12.095220,-13.978770,-23.207378,4.393613,13.759645,-23.169203,3.838258,,0.808129,1.028775,0.200789,0.766770,0.999151,0.216561,0.976334,1.067975,0.268540,0.835532,1.007062,0.371086,0.769340,1.074878,0.215711,0.746875,1.038170,0.233691,0.802031,1.388653,0.355461,0.918033,1.220481,0.242856,0.807392,1.310378,0.524860,1.168144,2.007706,0.659185,0.855690,1.479106,0.153466,0.978084,2.342098,0.076438
52.500000,-0.334067,-0.149193,103.363968,0.377611,-0.445431,103.047119,-21.594551,1.152069,148.562195,21.992727,1.018703,147.882721,-19.300573,-3.025074,92.699966,18.903612,-1.662762,90.705345,-15.423875,-11.884060,53.625885,15.783061,-11.337452,51.969475,-10.840400,-32.381084,12.661839,10.631001,-32.473434,12.301294,-13.998497,-23.744947,4.431624,13.779860,-23.728310,3.860357,,0.812811,1.027344,0.201303,0.764219,0.999354,0.206985,0.979649,1.066713,0.263111,0.835530,1.005620,0.363995,0.774343,1.073627,0.217968,0.743115,1.034196,0.228238,0.806148,1.412053,0.362364,0.918844,1.214831,0.239052,0.805441,1.295496,0.547038,1.171679,1.973158,0.686986,0.853753,1.478235,0.164852,0.974241,2.334263,0.084308
53.000000,-0.277731,-0.157341,103.324593,0.325618,-0.433216,102.980042,-21.506210,1.109444,148.523361,21.912477,0.994366,147.789169,-19.271547,-2.939297,92.667809,18.876303,-1.565838,90.641563,-15.358165,-11.702423,53.570408,15.715575,-11.209110,51.905334,-10.841549,-32.746834,12.908678,10.651020,-32.869331,12.524752,-14.018309,-24.275909,4.476993,13.797557,-24.280321,3.889954,,0.817286,1.026521,0.202323,0.761598,0.999717,0.194553,0.982492,1.065307,0.259524,0.835045,1.004164,0.352344,0.778926,1.072371,0.220985,0.739141,1.031470,0.222508,0.808459,1.449190,0.368846,0.919737,1.214942,0.235287,0.803991,1.288258,0.572386,1.175077,1.926756,0.725842,0.852055,1.479725,0.179482,0.970399,2.322640,0.103784
53.500000,-0.220107,-0.162437,103.291992,0.271051,-0.417480,102.922173,-21.417656,1.067596,148.490295,21.831812,0.968945,147.703262,-19.239056,-2.851528,92.639923,18.848452,-1.464336,90.585609,-15.291368,-11.487511,53.515518,15.643777,-11.040981,51.842140,-10.842710,-33.086830,13.171650,10.671680,-33.236046,12.767559,-14.036661,-24.802118,4.531203,13.811972,-24.824984,3.927786,,0.821892,1.026203,0.202370,0.758564,0.999303,0.180501,0.985551,1.064000,0.257411,0.833563,1.002232,0.334659,0.783351,1.071430,0.224277,0.734616,1.028623,0.214559,0.810338,1.501699,0.375906,0.920782,1.223612,0.231705,0.803228,1.282617,0.604395,1.177698,1.874087,0.766797,0.849973,1.480766,0.197933,0.967154,2.309355,0.126932
54.000000,-0.161672,-0.164574,103.267097,0.214968,-0.399448,102.869446,-21.329056,1.026096,148.463898,21.751637,0.943184,147.620422,-19.204010,-2.762230,92.617104,18.820229,-1.359211,90.534248,-15.223450,-11.234726,53.461567,15.568566,-10.848442,51.779980,-10.843144,-33.398544,13.452076,10.692369,-33.585594,13.021729,-14.053432,-25.321815,4.594360,13.823962,-25.364876,3.968974,,0.826208,1.024870,0.202946,0.755461,0.999048,0.168873,0.987145,1.062404,0.253518,0.831307,1.000043,0.316077,0.788639,1.069442,0.227780,0.730299,1.025684,0.209135,0.812202,1.539287,0.382711,0.923217,1.238777,0.229059,0.804186,1.270628,0.632738,1.180625,1.827317,0.804021,0.848755,1.480593,0.218315,0.964886,2.297801,0.150288
54.500000,-0.102583,-0.163704,103.250877,0.157081,-0.378529,102.824722,-21.241188,0.986008,148.445129,21.670938,0.917461,147.546753,-19.164717,-2.672401,92.599663,18.790838,-1.251057,90.487679,-15.155223,-10.940784,53.408653,15.492005,-10.620930,51.716728,-10.842139,-33.677940,13.751585,10.711454,-33.906075,13.292109,-14.068754,-25.834332,4.670636,13.833253,-25.896944,4.022637,,0.830215,1.023821,0.204449,0.752677,0.999305,0.158092,0.987681,1.060929,0.252448,0.829217,0.998172,0.296150,0.793969,1.067029,0.230994,0.726711,1.023335,0.205698,0.813039,1.584397,0.388385,0.925559,1.265951,0.227738,0.807002,1.267677,0.661911,1.182836,1.773777,0.849696,0.848428,1.481249,0.243427,0.962569,2.281818,0.187972
55.000000,-0.043071,-0.159290,103.244362,0.096703,-0.353390,102.792404,-21.154964,0.946457,148.436050,21.589960,0.891376,147.488022,-19.121218,-2.581856,92.586845,18.758766,-1.140102,90.449104,-15.090695,-10.601322,53.355434,15.415114,-10.342743,51.652496,-10.840987,-33.917091,14.073872,10.730085,-34.183475,13.587572,-14.080999,-26.337620,4.767150,13.837764,-26.417542,4.096662,,0.834243,1.023343,0.206167,0.749732,0.999012,0.147297,0.988641,1.059735,0.253607,0.825918,0.996320,0.271103,0.798311,1.064497,0.235503,0.723731,1.021487,0.199822,0.812806,1.649464,0.393875,0.926254,1.306477,0.227855,0.810356,1.271321,0.701573,1.183867,1.712435,0.901933,0.847312,1.481049,0.277228,0.961694,2.261234,0.234980
55.500000,0.016670,-0.152607,103.244469,0.034184,-0.324963,102.768974,-21.069456,0.907505,148.433899,21.509260,0.865414,147.438232,-19.074734,-2.491631,92.577339,18.724152,-1.026283,90.416893,-15.027877,-10.231190,53.302132,15.336835,-10.027233,51.588127,-10.839214,-34.129639,14.410990,10.748371,-34.430206,13.900667,-14.090260,-26.835024,4.875252,13.838775,-26.930599,4.182989,,0.837935,1.022396,0.208028,0.746888,0.998680,0.141376,0.989014,1.058697,0.252321,0.821542,0.994718,0.245938,0.802095,1.062249,0.240048,0.720412,1.019399,0.196351,0.812139,1.702888,0.399059,0.928339,1.349225,0.229155,0.814793,1.270442,0.737099,1.185049,1.659648,0.948135,0.846671,1.479109,0.312488,0.962400,2.242312,0.280384
56.000000,0.076446,-0.142693,103.255547,-0.029219,-0.294453,102.752029,-20.984236,0.869999,148.443909,21.429243,0.839645,147.397095,-19.024582,-2.402828,92.573151,18.688129,-0.911171,90.388184,-14.969562,-9.811615,53.249043,15.259574,-9.683388,51.522289,-10.835999,-34.296890,14.772522,10.765279,-34.649734,14.227589,-14.095402,-27.320578,5.006315,13.837348,-27.434401,4.283361,,0.840984,1.021057,0.209710,0.744477,0.998725,0.139363,0.987891,1.057317,0.251776,0.817461,0.993360,0.224345,0.805824,1.060751,0.243214,0.718244,1.017303,0.194679,0.810327,1.751693,0.402210,0.930196,1.401427,0.232255,0.821815,1.273184,0.770605,1.185621,1.605456,0.997731,0.847143,1.475814,0.350850,0.963844,2.217512,0.335796
56.500000,0.135549,-0.130417,103.275307,-0.093777,-0.260220,102.747322,-20.901686,0.831982,148.464218,21.349670,0.814037,147.374557,-18.972094,-2.315186,92.571625,18.648285,-0.796040,90.364746,-14.918951,-9.350555,53.194313,15.186921,-9.287025,51.452610,-10.832336,-34.420322,15.155939,10.780125,-34.816315,14.581924,-14.096350,-27.790045,5.163491,13.831640,-27.919273,4.415442,,0.843958,1.020283,0.213212,0.741840,0.999162,0.142866,0.987360,1.056353,0.255063,0.813072,0.992526,0.206151,0.808441,1.058776,0.247624,0.717740,1.015416,0.193795,0.808258,1.817408,0.404380,0.928955,1.473996,0.237379,0.829458,1.291247,0.813160,1.184401,1.552633,1.056005,0.847283,1.471442,0.400096,0.966411,2.185423,0.405308
57.000000,0.194080,-0.116589,103.301178,-0.160136,-0.222412,102.753662,-20.821152,0.793884,148.492172,21.269842,0.788982,147.367249,-18.916691,-2.228626,92.572243,18.604010,-0.680202,90.347145,-14.873245,-8.861572,53.138355,15.117559,-8.844490,51.380260,-10.828164,-34.513405,15.554516,10.793767,-34.937893,14.959506,-14.093921,-28.249186,5.337797,13.822780,-28.389872,4.572498,,0.846540,1.019651,0.215581,0.739661,0.998979,0.149191,0.986257,1.055784,0.256550,0.807549,0.992037,0.193141,0.809449,1.056978,0.251594,0.716053,1.013884,0.192259,0.805714,1.882061,0.406267,0.929601,1.539437,0.243106,0.837294,1.312601,0.853133,1.182987,1.507452,1.106636,0.846676,1.466290,0.451402,0.970148,2.153238,0.472020
57.500000,0.252312,-0.100376,103.336891,-0.226949,-0.183029,102.765602,-20.741154,0.755756,148.533401,21.191271,0.764217,147.367981,-18.858849,-2.144909,92.576035,18.557795,-0.564426,90.332497,-14.835922,-8.327347,53.080379,15.050625,-8.377583,51.306477,-10.822645,-34.553669,15.977937,10.806671,-35.032623,15.349696,-14.085283,-28.686119,5.542637,13.811950,-28.849232,4.744527,,0.848290,1.018051,0.218323,0.737892,0.999226,0.157231,0.984299,1.055355,0.256223,0.802502,0.991869,0.187150,0.809383,1.057441,0.254912,0.715629,1.012363,0.191804,0.801303,1.926551,0.405704,0.929576,1.606726,0.249954,0.846815,1.321422,0.889517,1.181631,1.468373,1.154608,0.847390,1.453555,0.502564,0.975529,2.115562,0.539900
58.000000,0.309298,-0.083160,103.379288,-0.292963,-0.141338,102.787346,-20.663462,0.716236,148.584229,21.114382,0.739784,147.386505,-18.800762,-2.063839,92.581100,18.508329,-0.451698,90.320358,-14.807838,-7.760853,53.020878,14.992071,-7.865246,51.228275,-10.816889,-34.550545,16.419714,10.816800,-35.069771,15.765070,-14.071858,-29.098692,5.774161,13.798748,-29.277508,4.954525,,0.849885,1.016958,0.221591,0.735816,1.000126,0.170458,0.982865,1.054950,0.259524,0.797656,0.992374,0.197286,0.808298,1.057452,0.258301,0.716199,1.009430,0.192797,0.798196,1.979551,0.403822,0.926901,1.691291,0.256818,0.857199,1.353608,0.926338,1.178144,1.443051,1.207934,0.847845,1.444678,0.557942,0.980708,2.067564,0.621379
58.500000,0.364878,-0.065685,103.426224,-0.359128,-0.097366,102.817429,-20.588821,0.675049,148.641815,21.037531,0.715775,147.419861,-18.741831,-1.984795,92.586929,18.454737,-0.341354,90.310638,-14.786973,-7.172775,52.959957,14.940542,-7.314140,51.146332,-10.810461,-34.514404,16.874477,10.824757,-35.059113,16.201490,-14.055104,-29.490374,6.026483,13.783577,-29.681393,5.195178,,0.851044,1.015875,0.224650,0.734154,0.999997,0.184174,0.980744,1.054662,0.263278,0.792527,0.992885,0.216214,0.806015,1.057108,0.261508,0.715933,1.008355,0.192727,0.795118,2.037213,0.401279,0.925708,1.762874,0.262924,0.867340,1.395660,0.964895,1.174151,1.419279,1.256287,0.847259,1.437172,0.618958,0.986005,2.015803,0.701992
59.000000,0.419787,-0.047443,103.479736,-0.425357,-0.051891,102.854202,-20.515520,0.631824,148.710052,20.961735,0.692425,147.464081,-18.681463,-1.909512,92.593887,18.397963,-0.232780,90.303726,-14.775889,-6.552769,52.896748,14.894269,-6.734394,51.062233,-10.803479,-34.425240,17.348976,10.832085,-35.012131,16.653774,-14.032505,-29.845245,6.310596,13.767616,-30.067150,5.458330,,0.851562,1.014424,0.227348,0.733176,1.000477,0.194515,0.978597,1.055861,0.263487,0.788192,0.993953,0.231678,0.801677,1.059386,0.264374,0.716495,1.007540,0.192681,0.790030,2.073551,0.396539,0.923821,1.827085,0.268077,0.877308,1.415634,0.997242,1.170510,1.408133,1.294511,0.847773,1.412148,0.675217,0.992639,1.963923,0.771471
59.500000,0.473351,-0.029350,103.537941,-0.489294,-0.006229,102.896400,-20.444311,0.585979,148.786331,20.888636,0.668667,147.519806,-18.622269,-1.837776,92.601555,18.339472,-0.129578,90.297844,-14.774315,-5.910084,52.833168,14.856605,-6.126797,50.977524,-10.796737,-34.291748,17.837893,10.837382,-34.914188,17.121510,-14.004831,-30.163902,6.620819,13.751192,-30.409557,5.753574,,0.851845,1.013038,0.229416,0.731724,1.001255,0.207122,0.976689,1.056408,0.265527,0.784011,0.995126,0.258245,0.796351,1.061437,0.267264,0.716818,1.004405,0.192698,0.786418,2.107389,0.390335,0.920195,1.900852,0.270800,0.888203,1.455675,1.021993,1.165362,1.417641,1.331999,0.848000,1.403082,0.725556,0.998267,1.899431,0.849363
60.000000,0.525102,-0.012550,103.598724,-0.551481,0.039825,102.942970,-20.376175,0.536739,148.867325,20.816851,0.644749,147.585114,-18.564428,-1.769897,92.609421,18.278584,-0.031162,90.292091,-14.780325,-5.254566,52.770531,14.826858,-5.494755,50.891838,-10.789537,-34.122307,18.334394,10.840042,-34.772182,17.602657,-13.973566,-30.443781,6.950929,13.734063,-30.714670,6.076542,,0.851773,1.011328,0.232122,0.730650,1.001429,0.220170,0.974164,1.056729,0.269889,0.780525,0.996296,0.289836,0.790814,1.062581,0.269586,0.717090,1.003588,0.192820,0.783458,2.143543,0.382158,0.917893,1.964321,0.270984,0.898758,1.508927,1.048097,1.159676,1.428592,1.366854,0.847951,1.398218,0.782306,1.002763,1.829747,0.928905
60.500000,0.575625,0.003365,103.662407,-0.612450,0.086540,102.995804,-20.310366,0.483982,148.953522,20.745876,0.621338,147.662766,-18.506779,-1.706280,92.617920,18.214565,0.062912,90.287766,-14.794198,-4.583767,52.708954,14.805889,-4.834061,50.804459,-10.782647,-33.908661,18.840452,10.841699,-34.583755,18.100594,-13.938822,-30.675777,7.305510,13.717899,-30.986891,6.430026,,0.851521,1.009966,0.234124,0.730454,1.002056,0.227678,0.972108,1.058801,0.270713,0.778204,0.997567,0.309384,0.784207,1.065874,0.272201,0.717550,1.003700,0.192328,0.780211,2.166847,0.373393,0.914554,2.012607,0.268747,0.907870,1.543392,1.066612,1.153926,1.447548,1.387057,0.848229,1.374729,0.830376,1.006970,1.770691,0.987059
61.000000,0.625160,0.018059,103.728355,-0.670739,0.131649,103.050850,-20.246780,0.427441,149.044220,20.677994,0.596687,147.744812,-18.450682,-1.646671,92.627220,18.149904,0.150757,90.285378,-14.815587,-3.902588,52.649780,14.790263,-4.162678,50.722786,-10.776581,-33.654022,19.353638,10.842445,-34.356102,18.601467,-13.900059,-30.859056,7.680972,13.702230,-31.207727,6.801423,,0.851102,1.008443,0.235645,0.729772,1.002657,0.235495,0.969859,1.060779,0.271559,0.776122,0.998705,0.331774,0.776880,1.069269,0.275120,0.717615,1.002799,0.191107,0.775851,2.181545,0.362975,0.910159,2.060483,0.261690,0.917495,1.583233,1.075658,1.147429,1.480880,1.398945,0.848968,1.372613,0.867727,1.010337,1.697043,1.043399
61.500000,0.672701,0.029835,103.795189,-0.726199,0.175381,103.107208,-20.186110,0.365639,149.136597,20.612749,0.571072,147.830048,-18.397097,-1.593624,92.638000,18.084461,0.232597,90.283401,-14.843061,-3.217957,52.597820,14.780869,-3.481323,50.646217,-10.770771,-33.357475,19.864885,10.841052,-34.090233,19.104570,-13.857452,-30.976086,8.070707,13.686620,-31.377983,7.190630,,0.850495,1.006344,0.237265,0.729347,1.002965,0.243923,0.966901,1.061672,0.273701,0.774684,0.999941,0.356250,0.770306,1.070904,0.277194,0.717547,1.002213,0.190516,0.773219,2.192115,0.350082,0.907269,2.103945,0.251596,0.926469,1.637559,1.078308,1.140864,1.524913,1.407956,0.849787,1.386701,0.902751,1.011206,1.630520,1.101287
62.000000,0.718858,0.039864,103.862518,-0.778629,0.217896,103.167076,-20.127684,0.300339,149.229065,20.549046,0.544575,147.923172,-18.345121,-1.544949,92.650177,18.018167,0.308086,90.282372,-14.874134,-2.531239,52.551704,14.780388,-2.782413,50.573505,-10.765957,-33.031757,20.374252,10.838235,-33.777851,19.616158,-13.814090,-31.045149,8.471090,13.672606,-31.496059,7.606227,,0.850050,1.004761,0.238769,0.729912,1.003641,0.247547,0.964445,1.063633,0.274953,0.775148,1.000359,0.370656,0.764417,1.074234,0.279903,0.717406,1.003978,0.189571,0.770991,2.199036,0.338093,0.903242,2.131002,0.240151,0.934641,1.682639,1.075517,1.133567,1.564614,1.403031,0.850950,1.389998,0.931735,1.011007,1.580805,1.135785
62.500000,0.763903,0.047585,103.930328,-0.828713,0.257889,103.228142,-20.072575,0.230148,149.321655,20.487926,0.516491,148.017197,-18.294786,-1.501911,92.664322,17.951614,0.377266,90.284599,-14.910089,-1.843861,52.513714,14.782322,-2.081867,50.511211,-10.762393,-32.665905,20.880913,10.835093,-33.434090,20.121485,-13.768389,-31.047237,8.885012,13.659417,-31.559080,8.027820,,0.849605,1.003445,0.240205,0.729782,1.004552,0.250589,0.961369,1.066733,0.275337,0.775757,1.000944,0.382790,0.758403,1.078205,0.282634,0.717211,1.006359,0.188038,0.766845,2.197556,0.326243,0.897942,2.153156,0.225136,0.942129,1.717478,1.064952,1.125889,1.609301,1.384814,0.853054,1.403824,0.947893,1.009790,1.526950,1.156958
63.000000,0.807369,0.051640,103.997849,-0.875627,0.295044,103.289185,-20.019859,0.154270,149.411774,20.430290,0.486439,148.109482,-18.246191,-1.466270,92.682930,17.885162,0.440228,90.289841,-14.946834,-1.163303,52.491165,14.787107,-1.382305,50.461819,-10.760012,-32.261860,21.370975,10.830781,-33.057190,20.615896,-13.720504,-30.966875,9.297407,13.645845,-31.558651,8.452281,,0.849307,1.001216,0.241143,0.729761,1.004413,0.253676,0.957558,1.067446,0.274720,0.776137,1.000945,0.394119,0.754124,1.079582,0.285457,0.716368,1.006841,0.187731,0.763661,2.187716,0.314668,0.894549,2.170297,0.209831,0.949103,1.766866,1.038601,1.118731,1.670723,1.358725,0.855151,1.455360,0.950000,1.005435,1.509817,1.173668
63.500000,0.849683,0.053532,104.065163,-0.918795,0.329060,103.350746,-19.969074,0.075279,149.499374,20.375944,0.454014,148.201233,-18.199486,-1.436066,92.704269,17.820381,0.496586,90.298241,-14.983626,-0.487118,52.479233,14.796016,-0.681927,50.425919,-10.758700,-31.835930,21.849508,10.824953,-32.643410,21.101564,-13.672643,-30.835613,9.708311,13.632709,-31.489777,8.883613,,0.849233,0.999287,0.242234,0.730851,1.005406,0.254545,0.954022,1.068541,0.275143,0.779144,1.000888,0.400666,0.751533,1.081710,0.288113,0.715801,1.010954,0.188549,0.761561,2.177361,0.303548,0.890237,2.177291,0.198346,0.955868,1.816036,1.008176,1.110523,1.720221,1.324170,0.857821,1.511509,0.948195,0.999979,1.500669,1.174154
64.000000,0.890230,0.052357,104.132072,-0.959821,0.360233,103.413452,-19.922003,-0.008678,149.582642,20.323088,0.419674,148.293259,-18.155008,-1.413239,92.730019,17.756060,0.547230,90.310440,-15.020787,0.181850,52.483883,14.806059,0.016689,50.402626,-10.758886,-31.374983,22.310278,10.818702,-32.202747,21.575848,-13.624860,-30.624088,10.116790,13.620231,-31.366180,9.314004,,0.849361,0.998234,0.243297,0.730980,1.006776,0.254433,0.950130,1.070932,0.275257,0.782091,1.000731,0.404013,0.750031,1.086087,0.291262,0.715149,1.015890,0.189250,0.759080,2.163856,0.298742,0.884659,2.180263,0.193004,0.961579,1.847155,0.971875,1.101564,1.766778,1.277322,0.861538,1.552935,0.934528,0.993052,1.503053,1.155360
64.500000,0.929645,0.047939,104.198715,-0.997984,0.387348,103.475983,-19.877565,-0.097172,149.661133,20.274342,0.382633,148.380096,-18.110662,-1.397301,92.762032,17.692076,0.591919,90.329315,-15.054806,0.840824,52.507931,14.814307,0.705746,50.400478,-10.759877,-30.883120,22.744986,10.811715,-31.733196,22.023146,-13.577138,-30.332348,10.511243,13.606125,-31.166382,9.726960,,0.849911,0.996189,0.244050,0.730955,1.006212,0.254294,0.945433,1.070604,0.273935,0.783886,0.999319,0.405176,0.750592,1.087689,0.295040,0.713934,1.018929,0.192535,0.756311,2.143830,0.300158,0.881498,2.175140,0.194735,0.966632,1.886382,0.922854,1.093519,1.829642,1.217142,0.864999,1.635036,0.904855,0.983974,1.566312,1.124149
65.000000,0.968388,0.041405,104.265373,-1.033162,0.410843,103.538216,-19.834461,-0.188011,149.735962,20.229528,0.342602,148.461685,-18.066790,-1.387077,92.798866,17.631193,0.632450,90.354225,-15.085224,1.491642,52.547707,14.821388,1.385757,50.417583,-10.761926,-30.372143,23.157070,10.803394,-31.239126,22.446457,-13.529462,-29.984295,10.889992,13.590464,-30.898575,10.124313,,0.850669,0.994194,0.244527,0.732054,1.007360,0.253456,0.941006,1.070383,0.273247,0.788148,0.999204,0.403454,0.753398,1.088920,0.297931,0.713557,1.024265,0.199488,0.754882,2.121245,0.303029,0.876926,2.166125,0.212184,0.971675,1.931123,0.864445,1.084727,1.884916,1.148846,0.869214,1.734608,0.866733,0.973381,1.633038,1.081250
65.500000,1.005007,0.031891,104.331802,-1.065688,0.430611,103.601448,-19.794798,-0.282398,149.804443,20.186653,0.299786,148.541855,-18.025787,-1.384842,92.841934,17.572392,0.667198,90.384773,-15.111610,2.131779,52.609749,14.827701,2.059155,50.452858,-10.764679,-29.833267,23.537384,10.794348,-30.718172,22.848822,-13.483568,-29.556229,11.248214,13.574319,-30.564083,10.510730,,0.851648,0.993205,0.244990,0.731988,1.008681,0.251892,0.936792,1.070033,0.274019,0.792154,0.998367,0.401894,0.758484,1.093498,0.302555,0.712663,1.029819,0.204769,0.755179,2.101304,0.317037,0.871950,2.157367,0.233961,0.976332,1.962151,0.802832,1.074522,1.929568,1.079970,0.874031,1.810503,0.820907,0.961459,1.699806,1.027086
66.000000,1.040419,0.019829,104.398521,-1.096537,0.446419,103.665085,-19.758022,-0.379429,149.867523,20.147404,0.254749,148.616623,-17.983999,-1.389206,92.891907,17.513964,0.697895,90.423668,-15.132662,2.762074,52.692940,14.828773,2.719509,50.511448,-10.767343,-29.269318,23.884106,10.783799,-30.174492,23.212362,-13.439326,-29.055075,11.581917,13.554825,-30.156054,10.861336,,0.853116,0.991442,0.245312,0.731965,1.008483,0.250511,0.932209,1.067953,0.274101,0.794924,0.996778,0.397841,0.765760,1.096182,0.306618,0.712468,1.035003,0.214446,0.754899,2.078297,0.334570,0.869839,2.140425,0.267486,0.979539,1.993882,0.739129,1.065049,1.987025,0.993993,0.879074,1.903103,0.767167,0.949151,1.820718,0.953912
66.500000,1.075196,0.006153,104.465836,-1.125731,0.459225,103.729034,-19.722656,-0.477577,149.926880,20.111328,0.207390,148.686768,-17.941664,-1.398129,92.948204,17.458719,0.727055,90.469437,-15.147717,3.382816,52.795113,14.825995,3.369263,50.588127,-10.770335,-28.686287,24.197388,10.772436,-29.614523,23.545008,-13.396099,-28.494743,11.887162,13.532875,-29.692501,11.183257,,0.854722,0.989596,0.245075,0.732432,1.009306,0.249381,0.927915,1.065585,0.273163,0.798334,0.996620,0.391746,0.775108,1.098002,0.311118,0.713041,1.040538,0.228173,0.755455,2.052080,0.357790,0.866576,2.121163,0.311399,0.982784,2.032669,0.663751,1.055190,2.044656,0.896154,0.884227,2.018964,0.701907,0.935393,1.952729,0.868734
67.000000,1.108336,-0.009453,104.533531,-1.152279,0.467617,103.794014,-19.690027,-0.576660,149.981323,20.078695,0.156673,148.752945,-17.901255,-1.413132,93.010284,17.406950,0.751595,90.524025,-15.156682,3.993679,52.917667,14.818541,4.006042,50.689648,-10.772549,-28.082403,24.473085,10.759240,-29.028593,23.840261,-13.354571,-27.870895,12.159963,13.507963,-29.149303,11.474026,,0.856558,0.988489,0.244806,0.732249,1.010205,0.247651,0.924564,1.062149,0.274780,0.801850,0.996006,0.387974,0.786746,1.102057,0.316903,0.713974,1.044875,0.237801,0.757662,2.029252,0.387198,0.863148,2.107025,0.345910,0.986402,2.064756,0.584627,1.044057,2.088417,0.813872,0.889881,2.117106,0.630160,0.920772,2.058215,0.790620
