Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
5.000000,-0.689298,-0.596664,90.910225,0.732846,1.329102,92.310326,-17.960155,0.394646,132.826508,20.828733,-0.616966,133.013031,-19.513866,3.398270,81.964470,17.910728,-2.474720,80.396271,-15.452493,13.578773,46.278576,11.629534,14.928726,44.901119,-13.145533,12.497841,5.377254,10.544842,8.443626,5.663722,-16.270464,22.087685,1.836538,13.533283,18.574699,1.499066,,0.712751,1.161714,0.207207,0.766117,1.321271,0.713364,0.839645,1.156006,0.443035,0.942127,1.701925,1.064591,0.666313,1.186047,0.342904,0.878479,1.859174,0.950937,0.746190,1.226535,0.131620,1.178111,3.197294,0.284248,0.873162,1.653272,0.066720,1.308638,3.443653,0.071634,0.829295,1.766647,0.107319,1.292996,3.491115,0.107100
5.500000,-0.835690,-0.453148,90.925400,0.843689,1.244774,92.551132,-18.130312,0.511223,132.827621,20.973450,-0.544449,133.298691,-19.675257,3.594635,82.027344,18.020897,-2.487846,80.654190,-15.559351,13.690910,46.303925,11.731422,14.439651,44.947590,-13.171887,12.151764,5.394331,10.581304,8.033913,5.653781,-16.264906,21.712372,1.829635,13.521172,18.181419,1.498786,,0.712641,1.168677,0.194983,0.768649,1.328091,0.693217,0.833274,1.153432,0.420898,0.943283,1.695603,1.036720,0.675366,1.177907,0.362047,0.886977,1.869421,0.919586,0.772140,1.201229,0.150701,1.178301,3.200994,0.279934,0.880372,1.653059,0.065247,1.302904,3.436228,0.071557,0.840513,1.764702,0.110604,1.287384,3.487450,0.108897
6.000000,-0.981103,-0.311829,90.947296,0.953649,1.160362,92.791939,-18.290215,0.629295,132.835068,21.120378,-0.466522,133.582092,-19.836761,3.784256,82.095245,18.133101,-2.504597,80.910522,-15.669576,13.761665,46.322628,11.833824,13.937172,44.997040,-13.205999,11.805405,5.409568,10.617399,7.618706,5.644608,-16.273926,21.339684,1.825198,13.507624,17.783585,1.498132,,0.713723,1.174999,0.187792,0.771853,1.336053,0.671684,0.826129,1.152181,0.403750,0.945984,1.689785,1.003652,0.683636,1.172029,0.384070,0.899521,1.882197,0.887745,0.798497,1.173212,0.163982,1.177463,3.204443,0.276621,0.883380,1.653273,0.065711,1.297306,3.427170,0.071409,0.851879,1.764498,0.111451,1.281900,3.480882,0.110751
6.500000,-1.125657,-0.170120,90.979721,1.060908,1.074791,93.031303,-18.440674,0.750114,132.850159,21.269073,-0.384995,133.861893,-19.994633,3.965149,82.176346,18.237915,-2.531273,81.164604,-15.796432,13.795189,46.342747,11.938717,13.422615,45.048019,-13.253614,11.462410,5.430082,10.654666,7.198433,5.636421,-16.303661,20.973183,1.825325,13.493198,17.381828,1.496305,,0.714988,1.178927,0.187947,0.776195,1.343066,0.649163,0.814859,1.153215,0.388316,0.951646,1.683273,0.967959,0.692019,1.167478,0.398257,0.911441,1.890891,0.856948,0.816993,1.140135,0.166927,1.173016,3.207306,0.273889,0.886819,1.653239,0.065643,1.287959,3.415022,0.071951,0.865982,1.764678,0.112433,1.276680,3.470611,0.111732
7.000000,-1.268996,-0.030792,91.013771,1.167651,0.988914,93.267609,-18.585278,0.873070,132.865845,21.418348,-0.300804,134.136154,-20.152002,4.139748,82.257179,18.346289,-2.562466,81.413902,-15.921820,13.794662,46.355049,12.044703,12.898933,45.100613,-13.302223,11.117195,5.446442,10.690468,6.773094,5.629724,-16.340919,20.607552,1.826604,13.479485,16.975883,1.494069,,0.717419,1.182411,0.191337,0.780976,1.350618,0.625503,0.806121,1.154335,0.379169,0.959396,1.678521,0.929384,0.700035,1.164883,0.408640,0.924818,1.896817,0.827666,0.829879,1.107467,0.162171,1.168029,3.208578,0.271267,0.884344,1.652768,0.061832,1.278148,3.400139,0.073160,0.873043,1.766034,0.112080,1.272061,3.456442,0.113054
7.500000,-1.410477,0.105003,91.049553,1.272397,0.902306,93.500183,-18.719688,0.999802,132.880356,21.567236,-0.215736,134.403778,-20.306883,4.305626,82.337334,18.453682,-2.597904,81.657837,-16.045904,13.736343,46.353466,12.152510,12.367233,45.153416,-13.349822,10.767929,5.455732,10.726367,6.343491,5.623343,-16.390076,20.242554,1.831902,13.467304,16.566536,1.491235,,0.719518,1.182999,0.197108,0.787048,1.358156,0.600829,0.793791,1.158470,0.374084,0.969766,1.674198,0.887865,0.706189,1.160704,0.411071,0.937493,1.900817,0.798251,0.834938,1.082649,0.149288,1.160519,3.212265,0.269002,0.879057,1.653222,0.056227,1.267840,3.384027,0.074871,0.882229,1.767515,0.110397,1.267132,3.439185,0.115534
8.000000,-1.550299,0.238907,91.085701,1.375570,0.814766,93.726837,-18.848976,1.129311,132.893143,21.714279,-0.129623,134.662888,-20.459881,4.465088,82.416496,18.561371,-2.640236,81.893700,-16.168707,13.644592,46.343857,12.264381,11.827507,45.205833,-13.395462,10.415070,5.460563,10.760787,5.909370,5.617764,-16.443649,19.877136,1.838195,13.457037,16.153847,1.487274,,0.722641,1.183605,0.203625,0.793541,1.365196,0.576393,0.784520,1.162354,0.371397,0.982633,1.670915,0.847960,0.713068,1.158248,0.409340,0.943907,1.898163,0.771230,0.837857,1.061504,0.135313,1.153156,3.211997,0.266241,0.874730,1.652565,0.057303,1.255650,3.365057,0.076920,0.887534,1.768333,0.109302,1.262332,3.419658,0.117227
8.500000,-1.687654,0.367561,91.117226,1.477323,0.726723,93.947800,-18.971966,1.262375,132.898972,21.859610,-0.046074,134.914063,-20.611496,4.614632,82.486687,18.672344,-2.683632,82.121933,-16.277853,13.505852,46.320702,12.376291,11.283150,45.257088,-13.431720,10.055580,5.456145,10.794436,5.473183,5.612692,-16.494781,19.508919,1.844985,13.450499,15.740044,1.482679,,0.724650,1.181427,0.209579,0.800736,1.372754,0.549061,0.774064,1.167732,0.371548,0.996998,1.670617,0.803461,0.717523,1.152809,0.400072,0.947975,1.893658,0.742362,0.832266,1.054648,0.117372,1.144362,3.213524,0.263050,0.866286,1.652366,0.063528,1.244752,3.346460,0.078785,0.890190,1.768786,0.107805,1.257836,3.398604,0.119600
9.000000,-1.823396,0.493988,91.147217,1.575336,0.637405,94.160690,-19.090347,1.398293,132.900314,21.999878,0.036385,135.154922,-20.761786,4.757576,82.553619,18.778866,-2.733810,82.339722,-16.382053,13.332634,46.288372,12.493164,10.732643,45.306374,-13.463338,9.690788,5.446234,10.825923,5.034637,5.607872,-16.545052,19.138138,1.851684,13.447151,15.324142,1.477755,,0.726834,1.179329,0.215206,0.808174,1.379772,0.523911,0.763487,1.173843,0.372662,1.012542,1.669648,0.763486,0.722760,1.147341,0.389317,0.945712,1.884259,0.716428,0.826744,1.053206,0.104721,1.136972,3.211825,0.259632,0.857841,1.653484,0.073873,1.234165,3.327238,0.080682,0.891948,1.768871,0.105954,1.252382,3.377911,0.122686
9.500000,-1.955779,0.615822,91.171776,1.672133,0.547554,94.365211,-19.205416,1.537308,132.894836,22.137236,0.113899,135.385818,-20.909079,4.889420,82.611008,18.891577,-2.785603,82.546951,-16.471909,13.134140,46.250282,12.609713,10.180580,45.352840,-13.484328,9.320267,5.431084,10.855851,4.595299,5.603595,-16.585434,18.763763,1.856928,13.447880,14.908081,1.471147,,0.727677,1.175915,0.219055,0.815303,1.387074,0.493722,0.753907,1.178591,0.369758,1.028832,1.673152,0.718877,0.725681,1.140666,0.373078,0.931450,1.872579,0.686128,0.818818,1.060286,0.094118,1.128849,3.207116,0.254598,0.853248,1.653333,0.087958,1.224135,3.308235,0.081473,0.891935,1.767625,0.105288,1.247255,3.358241,0.124243
10.000000,-2.086130,0.734352,91.192596,1.764312,0.456650,94.560005,-19.317181,1.677811,132.882660,22.268671,0.187119,135.606476,-21.055449,5.012375,82.661476,18.998137,-2.842400,82.742165,-16.549580,12.907539,46.204750,12.729500,9.625450,45.395798,-13.498121,8.943581,5.410473,10.883245,4.156403,5.599820,-16.615803,18.385017,1.859111,13.453024,14.491768,1.464994,,0.727757,1.172585,0.222648,0.822207,1.394541,0.465395,0.742176,1.184731,0.369352,1.043305,1.676407,0.677724,0.728234,1.131814,0.359642,0.911565,1.859617,0.656952,0.810491,1.069287,0.090896,1.122720,3.200788,0.248682,0.845946,1.655529,0.097093,1.217012,3.290234,0.082216,0.889247,1.766032,0.101874,1.241276,3.339634,0.126455
10.500000,-2.213081,0.849831,91.209595,1.853860,0.365128,94.745049,-19.427753,1.820602,132.865967,22.396894,0.254509,135.815369,-21.198618,5.125092,82.705078,19.105991,-2.902214,82.925842,-16.619102,12.675079,46.160999,12.848692,9.070930,45.435825,-13.505354,8.564087,5.389731,10.907596,3.717873,5.596552,-16.636780,18.003792,1.860011,13.461088,14.075310,1.457990,,0.726440,1.169387,0.223913,0.828213,1.401854,0.434539,0.730216,1.188174,0.360272,1.058443,1.681917,0.636496,0.729573,1.124624,0.343906,0.882411,1.845111,0.626079,0.803235,1.078940,0.092073,1.116442,3.188631,0.242483,0.843247,1.658247,0.103360,1.210498,3.273005,0.081761,0.886937,1.764850,0.099665,1.234252,3.324470,0.128141
11.000000,-2.336606,0.961693,91.223404,1.939147,0.273216,94.919075,-19.536901,1.962807,132.845459,22.519810,0.315300,136.013580,-21.338280,5.226547,82.741463,19.209457,-2.965702,83.096519,-16.676075,12.438812,46.118355,12.967196,8.517815,45.471340,-13.507637,8.181541,5.368573,10.929351,3.280952,5.594152,-16.642967,17.619812,1.856334,13.472116,13.659729,1.451126,,0.723456,1.165836,0.225146,0.833481,1.409812,0.403144,0.716763,1.191585,0.351677,1.070346,1.689529,0.595459,0.727611,1.113573,0.331436,0.848285,1.833445,0.593601,0.796887,1.084471,0.095563,1.111091,3.173757,0.234480,0.842046,1.661386,0.105003,1.205370,3.256526,0.080458,0.884882,1.762351,0.094676,1.227131,3.311064,0.129307
11.500000,-2.457272,1.071037,91.235413,2.020779,0.180771,95.081955,-19.645123,2.105103,132.823120,22.640627,0.368767,136.199524,-21.475109,5.319084,82.773308,19.311468,-3.032585,83.254913,-16.728886,12.205460,46.079929,13.084328,7.967583,45.503609,-13.506909,7.797966,5.348894,10.946978,2.845985,5.592620,-16.642885,17.234047,1.851429,13.485718,13.243988,1.444561,,0.719814,1.163475,0.224848,0.838547,1.417712,0.372409,0.703449,1.193878,0.338862,1.081401,1.695885,0.558128,0.725980,1.105964,0.321037,0.811115,1.821453,0.561323,0.790399,1.088115,0.105056,1.106758,3.155315,0.226522,0.841873,1.666052,0.101568,1.203784,3.241723,0.079059,0.880917,1.761288,0.089663,1.219118,3.300287,0.129739
12.000000,-2.573243,1.177170,91.246880,2.097621,0.088600,95.231956,-19.752544,2.245186,132.802063,22.756647,0.414520,136.371948,-21.604622,5.400063,82.800491,19.407003,-3.104649,83.399109,-16.775688,11.987045,46.048756,13.196457,7.424812,45.531464,-13.505996,7.414215,5.333704,10.960870,2.412506,5.592358,-16.632256,16.847282,1.843622,13.499550,12.827812,1.438342,,0.714677,1.160388,0.224287,0.841621,1.426084,0.338785,0.690504,1.193778,0.323703,1.089611,1.705726,0.517910,0.719413,1.096235,0.312681,0.770359,1.815916,0.526438,0.788350,1.084678,0.117187,1.100252,3.131097,0.217451,0.846228,1.670664,0.094439,1.200553,3.226672,0.076751,0.881677,1.759815,0.083967,1.210524,3.291799,0.129561
12.500000,-2.686051,1.280571,91.257225,2.171683,-0.003281,95.371208,-19.858215,2.383423,132.780731,22.872759,0.452660,136.533493,-21.731615,5.472290,82.823013,19.502459,-3.177975,83.531647,-16.818016,11.776230,46.022285,13.306181,6.887032,45.556084,-13.503642,7.030823,5.320428,10.970641,1.981094,5.592992,-16.616722,16.459900,1.834862,13.514339,12.411934,1.432512,,0.709381,1.159344,0.222920,0.846038,1.435000,0.307220,0.679846,1.194182,0.309854,1.096185,1.712253,0.481244,0.713452,1.090738,0.309495,0.739103,1.811893,0.490085,0.787612,1.081867,0.132665,1.095334,3.107394,0.207495,0.851449,1.675281,0.085953,1.201063,3.212793,0.074660,0.882213,1.758860,0.078828,1.202749,3.283617,0.128380
13.000000,-2.793703,1.380493,91.269775,2.240132,-0.094170,95.495461,-19.963593,2.517075,132.765106,22.984844,0.481583,136.679031,-21.848211,5.534615,82.843781,19.589251,-3.257866,83.649490,-16.862219,11.589577,46.003963,13.406725,6.362808,45.576534,-13.505731,6.649086,5.313025,10.975410,1.551971,5.595569,-16.600620,16.073051,1.825834,13.527945,11.994209,1.428396,,0.703081,1.156556,0.220880,0.847744,1.443864,0.272684,0.670276,1.190831,0.294556,1.099295,1.721147,0.442450,0.702699,1.085335,0.306439,0.707058,1.814697,0.454880,0.789056,1.078937,0.152013,1.085975,3.076179,0.198391,0.859203,1.680939,0.075486,1.200679,3.198245,0.072831,0.883327,1.759382,0.074132,1.194466,3.276534,0.126242
13.500000,-2.897102,1.477432,91.282394,2.305583,-0.184319,95.609787,-20.065834,2.647575,132.752182,23.096680,0.503059,136.813705,-21.959768,5.588066,82.860855,19.673096,-3.339626,83.756737,-16.904034,11.416107,45.991093,13.503174,5.845482,45.594288,-13.508848,6.269058,5.309331,10.976549,1.123764,5.598785,-16.583336,15.686584,1.817602,13.540352,11.576096,1.424161,,0.696624,1.155651,0.218656,0.851654,1.453508,0.241985,0.664879,1.187902,0.283573,1.101764,1.728149,0.406502,0.691280,1.083936,0.307584,0.695808,1.821698,0.419101,0.794467,1.080754,0.169503,1.076952,3.046995,0.188227,0.868548,1.685823,0.068289,1.200728,3.184062,0.071246,0.888732,1.760325,0.072092,1.187599,3.269028,0.124048
14.000000,-2.995413,1.569862,91.297302,2.366246,-0.272476,95.709152,-20.166208,2.771904,132.745163,23.206892,0.515228,136.932678,-22.061790,5.633942,82.875946,19.750422,-3.426403,83.849960,-16.947712,11.259460,45.981106,13.589039,5.345329,45.608116,-13.516361,5.890068,5.308608,10.972552,0.698456,5.603393,-16.571362,15.300728,1.810951,13.550592,11.156815,1.421727,,0.691020,1.153264,0.216870,0.854926,1.462657,0.209022,0.662031,1.183430,0.276781,1.100506,1.733580,0.370239,0.678777,1.085468,0.309076,0.694623,1.831503,0.385061,0.801345,1.083320,0.186715,1.065253,3.013568,0.179063,0.879254,1.689831,0.064059,1.201192,3.169410,0.069855,0.893415,1.761567,0.070276,1.182266,3.259597,0.120639
14.500000,-3.089556,1.659370,91.313133,2.423487,-0.359428,95.798546,-20.264301,2.892563,132.741928,23.315222,0.520195,137.040237,-22.156475,5.673050,82.889168,19.822784,-3.516880,83.933319,-16.993053,11.115303,45.973961,13.668245,4.855721,45.619736,-13.526643,5.512634,5.311480,10.964834,0.273712,5.608949,-16.564522,14.915062,1.807225,13.559050,10.735550,1.419649,,0.685040,1.150882,0.214634,0.858506,1.471981,0.180513,0.662445,1.177599,0.273790,1.098722,1.739309,0.337301,0.665000,1.088684,0.311693,0.707773,1.845550,0.353761,0.810572,1.093360,0.200445,1.051859,2.981679,0.169967,0.889167,1.694813,0.061768,1.200574,3.154498,0.069152,0.899414,1.765031,0.069997,1.178016,3.248816,0.117487
15.000000,-3.177499,1.742981,91.330284,2.476256,-0.443878,95.875717,-20.356655,3.005890,132.744537,23.422098,0.516762,137.133774,-22.240906,5.705147,82.899269,19.887260,-3.610725,84.005653,-17.036694,10.978882,45.964787,13.738922,4.381897,45.627975,-13.540319,5.135178,5.315620,10.953623,-0.148804,5.614421,-16.564739,14.529053,1.806446,13.564798,10.314369,1.417996,,0.681194,1.148073,0.213937,0.863345,1.481174,0.151795,0.666559,1.172930,0.279488,1.095027,1.741449,0.304869,0.651898,1.095885,0.314515,0.732946,1.861253,0.322501,0.819887,1.106576,0.208535,1.038700,2.948534,0.161218,0.899362,1.697644,0.062498,1.200332,3.139107,0.068314,0.906139,1.767681,0.070310,1.176856,3.235635,0.114400
15.500000,-3.262594,1.823746,91.347267,2.526396,-0.526428,95.942383,-20.448545,3.116219,132.747864,23.526859,0.506378,137.215729,-22.320314,5.733986,82.907692,19.949936,-3.707981,84.068054,-17.080746,10.844589,45.953331,13.801319,3.922363,45.633419,-13.554523,4.757767,5.319738,10.938389,-0.569794,5.620610,-16.571356,14.142586,1.808561,13.569017,9.891846,1.416943,,0.676909,1.143309,0.212911,0.868237,1.489230,0.127116,0.672071,1.166253,0.286808,1.089732,1.743707,0.279050,0.637738,1.103813,0.317167,0.765682,1.875679,0.297100,0.830827,1.122232,0.214128,1.023714,2.915992,0.153921,0.908859,1.701027,0.064311,1.198672,3.123714,0.067993,0.912084,1.771770,0.069173,1.176924,3.220072,0.110826
