Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
22.000000,-4.615010,-0.395435,95.312164,3.672175,1.184147,97.531387,-29.218201,-0.197578,134.092529,27.452974,4.527462,140.141861,-21.046814,-1.401127,84.542480,21.348341,3.496986,83.803650,-18.878027,1.618172,47.074486,17.485138,6.229744,46.462997,-12.923547,-6.481548,8.916546,12.193686,2.172874,7.890684,-15.468751,2.806000,2.978293,14.853912,13.588848,2.632412,,0.409486,0.715771,0.187098,0.413469,0.630023,0.116392,0.892951,0.924332,0.698577,0.787622,0.964973,0.360042,0.424292,0.760867,0.209916,0.326406,0.656551,0.159806,0.408767,1.727468,0.161141,0.389403,0.986566,0.105159,0.390971,1.838167,0.204590,0.275364,1.315936,0.151909,0.249159,2.002842,0.163105,0.334247,1.301413,0.131554
22.500000,-4.625844,-0.382492,95.306572,3.692749,1.123817,97.543320,-29.161936,-0.135876,134.116440,27.516474,4.416885,140.179688,-21.093470,-1.495525,84.533417,21.414955,3.369568,83.825478,-18.869053,1.297028,47.066273,17.497871,5.903759,46.450951,-12.912967,-6.948559,8.922976,12.188598,1.708908,7.910742,-15.468172,2.338818,2.985023,14.852795,13.107849,2.632170,,0.407662,0.724644,0.193539,0.406970,0.619201,0.119767,0.859832,0.935044,0.702043,0.764412,0.952986,0.360450,0.435143,0.767554,0.213489,0.312425,0.669710,0.153853,0.396322,1.733775,0.160812,0.373230,0.981764,0.106754,0.400377,1.836893,0.212384,0.263115,1.312710,0.146527,0.247656,1.995166,0.156157,0.349601,1.289590,0.129574
23.000000,-4.629895,-0.370686,95.302208,3.712858,1.063931,97.555771,-29.086014,-0.069065,134.148300,27.575655,4.293537,140.214493,-21.136690,-1.593414,84.522568,21.477737,3.238247,83.847282,-18.858845,0.969467,47.059555,17.510790,5.588024,46.439716,-12.893851,-7.419304,8.928223,12.180856,1.243183,7.934862,-15.463597,1.870712,2.989907,14.874804,12.624931,2.636512,,0.404731,0.734686,0.199473,0.399511,0.608390,0.123586,0.824805,0.941654,0.702836,0.747574,0.944058,0.356143,0.444591,0.775848,0.218458,0.298547,0.684914,0.144792,0.395088,1.739339,0.164954,0.369812,0.984134,0.106331,0.409997,1.835700,0.219687,0.259087,1.309823,0.138822,0.247490,1.988684,0.148870,0.377027,1.277922,0.131703
23.500000,-4.626454,-0.360649,95.299255,3.731925,1.004704,97.567635,-28.994343,-0.000389,134.190186,27.625406,4.157333,140.247726,-21.170555,-1.692368,84.511314,21.544086,3.104881,83.869080,-18.840670,0.631443,47.056652,17.520128,5.279385,46.424774,-12.865074,-7.892982,8.934951,12.175226,0.773705,7.961414,-15.454983,1.399857,2.993855,14.914362,12.140831,2.646363,,0.398919,0.745067,0.204298,0.393536,0.598494,0.128130,0.786954,0.950058,0.703784,0.730989,0.934663,0.350624,0.452194,0.783753,0.224132,0.287210,0.700824,0.135566,0.398701,1.745101,0.174065,0.373607,0.988733,0.102513,0.410298,1.837225,0.221449,0.259341,1.311179,0.130824,0.249669,1.982881,0.141249,0.410425,1.268106,0.139711
24.000000,-4.619587,-0.352081,95.296494,3.750428,0.947140,97.578941,-28.895798,0.063393,134.235291,27.667212,4.009968,140.276901,-21.197765,-1.792801,84.499298,21.606379,2.970535,83.889915,-18.822565,0.290817,47.054359,17.530085,4.980942,46.411499,-12.833186,-8.367832,8.942820,12.164309,0.302563,7.985924,-15.439604,0.928497,2.993440,14.965403,11.656143,2.657185,,0.394297,0.756146,0.207804,0.389843,0.589407,0.132204,0.758490,0.961000,0.702742,0.726683,0.930314,0.341321,0.457410,0.792008,0.231382,0.284806,0.716308,0.125628,0.410004,1.753615,0.187330,0.384006,0.998322,0.101770,0.407822,1.839690,0.221518,0.268071,1.313156,0.123998,0.252434,1.979584,0.135815,0.443863,1.261393,0.145276
24.500000,-4.612953,-0.346283,95.293938,3.767540,0.891144,97.588165,-28.813639,0.115253,134.280945,27.703527,3.853657,140.301620,-21.215284,-1.892506,84.489769,21.668903,2.838367,83.908035,-18.794788,-0.059395,47.051907,17.536739,4.687477,46.392982,-12.796438,-8.841839,8.952000,12.151887,-0.170765,8.011023,-15.421716,0.455513,2.990348,15.030499,11.171021,2.669624,,0.386098,0.767470,0.209039,0.387948,0.581466,0.136632,0.726146,0.976428,0.701091,0.724262,0.925799,0.330938,0.460462,0.798904,0.236741,0.285070,0.731196,0.117930,0.421550,1.763612,0.202656,0.393789,1.007858,0.103592,0.405382,1.843112,0.215314,0.282121,1.319200,0.121130,0.256598,1.976312,0.132566,0.466063,1.257894,0.152838
25.000000,-4.604502,-0.341965,95.290260,3.781807,0.836414,97.594406,-28.735403,0.155865,134.325272,27.728619,3.687004,140.322372,-21.224609,-1.990570,84.481201,21.729462,2.707066,83.922913,-18.767590,-0.410915,47.049038,17.543732,4.403046,46.376011,-12.761964,-9.315159,8.963468,12.134940,-0.643524,8.029059,-15.397465,-0.018723,2.982257,15.088392,10.686211,2.679583,,0.380730,0.779032,0.209032,0.388969,0.574271,0.139862,0.712770,0.999447,0.699475,0.732720,0.925896,0.318494,0.461698,0.805001,0.242218,0.294050,0.742791,0.111547,0.427136,1.779060,0.217631,0.401238,1.018637,0.111255,0.402073,1.847050,0.207079,0.302950,1.325432,0.123280,0.261940,1.975421,0.130642,0.478414,1.259071,0.153081
25.500000,-4.600147,-0.340546,95.285599,3.794758,0.783211,97.597366,-28.692141,0.176270,134.362061,27.752346,3.514893,140.336746,-21.227709,-2.086750,84.476601,21.786028,2.580868,83.933563,-18.731300,-0.772224,47.043056,17.548704,4.122829,46.354450,-12.728207,-9.785622,8.974411,12.113597,-1.115540,8.045959,-15.371836,-0.493866,2.969958,15.152010,10.202709,2.687165,,0.370376,0.790857,0.206593,0.389297,0.567481,0.143426,0.675309,1.024767,0.695166,0.742520,0.926180,0.305104,0.462079,0.809800,0.243059,0.301409,0.752875,0.109211,0.427479,1.796917,0.231893,0.404264,1.027001,0.122934,0.403315,1.850029,0.194531,0.329217,1.333527,0.130703,0.266671,1.974118,0.129721,0.473952,1.264003,0.150074
26.000000,-4.593661,-0.339958,95.279007,3.802491,0.730141,97.594948,-28.657963,0.185284,134.394348,27.765560,3.333801,140.347961,-21.224520,-2.178787,84.474419,21.842470,2.456402,83.938538,-18.694473,-1.135654,47.035904,17.552759,3.849918,46.332981,-12.699491,-10.254787,8.986753,12.092382,-1.583229,8.055753,-15.342568,-0.971771,2.954064,15.192478,9.719719,2.690843,,0.361752,0.802411,0.203356,0.390059,0.560925,0.145180,0.653966,1.058057,0.691517,0.754205,0.929383,0.292036,0.461358,0.812947,0.241916,0.311330,0.757960,0.107624,0.418710,1.819270,0.244816,0.399195,1.032933,0.134170,0.406484,1.851708,0.180480,0.355282,1.341539,0.140226,0.275598,1.973234,0.128806,0.456188,1.273322,0.142919
26.500000,-4.589270,-0.341251,95.270401,3.808979,0.677647,97.588837,-28.653728,0.176460,134.416656,27.779087,3.148785,140.353195,-21.219072,-2.268143,84.475296,21.891808,2.337791,83.939293,-18.652796,-1.508289,47.025806,17.556089,3.581718,46.309872,-12.675494,-10.721882,8.996626,12.066998,-2.047321,8.063412,-15.313993,-1.450382,2.934947,15.228148,9.239674,2.690389,,0.348140,0.814330,0.198852,0.388791,0.553760,0.147295,0.604040,1.090653,0.684759,0.766475,0.933070,0.279226,0.459887,0.815170,0.236075,0.317836,0.761217,0.108765,0.408761,1.842831,0.257647,0.388187,1.035732,0.142560,0.407279,1.851101,0.166713,0.381792,1.348440,0.150344,0.284268,1.971820,0.126148,0.430392,1.287164,0.131540
27.000000,-4.580770,-0.342178,95.259735,3.809938,0.624527,97.576790,-28.655697,0.161552,134.433578,27.786348,2.956944,140.356430,-21.211414,-2.352718,84.478531,21.939795,2.221394,83.933708,-18.609360,-1.884506,47.015022,17.555914,3.319508,46.285309,-12.656411,-11.188377,9.005665,12.046439,-2.504826,8.068406,-15.284822,-1.932793,2.914737,15.237141,8.760178,2.687313,,0.334671,0.825668,0.193949,0.386134,0.546449,0.147228,0.562282,1.127480,0.677690,0.773353,0.937803,0.269074,0.458102,0.815702,0.227431,0.323349,0.760049,0.108003,0.399502,1.865310,0.271112,0.368151,1.034058,0.145710,0.408367,1.847299,0.154151,0.400972,1.355196,0.157066,0.300579,1.968241,0.124622,0.395034,1.303668,0.122196
27.500000,-4.569180,-0.343060,95.246803,3.809531,0.570908,97.561401,-28.665802,0.140057,134.443542,27.793110,2.761303,140.356216,-21.205200,-2.434410,84.482239,21.979532,2.109871,83.924965,-18.565058,-2.268135,47.003899,17.555862,3.062431,46.262409,-12.641947,-11.655445,9.010984,12.025475,-2.957375,8.072404,-15.258813,-2.416283,2.894514,15.233511,8.283722,2.681620,,0.319054,0.837448,0.188779,0.382521,0.538161,0.147599,0.513403,1.161543,0.668279,0.779680,0.942762,0.260736,0.452199,0.815842,0.216370,0.326437,0.757498,0.106765,0.397866,1.885311,0.284870,0.341691,1.030532,0.143025,0.399979,1.840685,0.146134,0.412750,1.358990,0.160875,0.318232,1.963988,0.121805,0.366707,1.325000,0.115473
28.000000,-4.550788,-0.342331,95.232033,3.805180,0.516602,97.541458,-28.672161,0.120430,134.449753,27.797462,2.561020,140.355072,-21.199438,-2.512417,84.486313,22.014160,2.000874,83.911209,-18.520220,-2.655716,46.994488,17.549734,2.810768,46.237667,-12.630551,-12.123466,9.013770,12.011230,-3.404305,8.078820,-15.234724,-2.903133,2.876067,15.211523,7.808041,2.676358,,0.304845,0.848648,0.183324,0.377848,0.529644,0.146133,0.476249,1.195164,0.658857,0.779274,0.947390,0.256533,0.445970,0.815697,0.203868,0.326926,0.752324,0.102271,0.403993,1.896519,0.299375,0.311576,1.022488,0.136541,0.388810,1.830429,0.143510,0.414830,1.362948,0.158674,0.342957,1.956064,0.120963,0.337993,1.346729,0.113900
28.500000,-4.524512,-0.339607,95.215324,3.799402,0.461472,97.519135,-28.661581,0.108036,134.454681,27.799049,2.356968,140.353683,-21.197268,-2.587814,84.487526,22.040745,1.895267,83.895821,-18.476196,-3.048561,46.988453,17.543591,2.563530,46.216270,-12.620175,-12.595001,9.012995,12.000843,-3.847633,8.087483,-15.215229,-3.391563,2.861203,15.176765,7.333488,2.672260,,0.294913,0.860271,0.177471,0.372697,0.520816,0.145487,0.461855,1.225014,0.648246,0.775721,0.951949,0.254357,0.431647,0.816052,0.191660,0.326215,0.746780,0.095914,0.416774,1.900617,0.312010,0.281207,1.014945,0.128794,0.370448,1.817797,0.147382,0.404450,1.364252,0.151688,0.366911,1.947209,0.120818,0.322983,1.371209,0.120185
29.000000,-4.489986,-0.334503,95.197044,3.792196,0.406143,97.494492,-28.636227,0.104343,134.459045,27.799555,2.150337,140.351776,-21.194798,-2.661442,84.486023,22.058510,1.792412,83.877953,-18.434683,-3.443790,46.987297,17.531013,2.320892,46.193489,-12.610362,-13.068947,9.009868,11.995413,-4.289158,8.101343,-15.199723,-3.881443,2.850644,15.138121,6.860054,2.671614,,0.289923,0.871377,0.170758,0.366517,0.511839,0.144008,0.472446,1.251378,0.640137,0.767018,0.956043,0.256464,0.415470,0.818609,0.179929,0.320794,0.740263,0.088028,0.429870,1.890263,0.322700,0.260934,1.004207,0.123614,0.350082,1.802963,0.156037,0.387291,1.366601,0.139687,0.392483,1.934986,0.121579,0.313765,1.394137,0.126586
29.500000,-4.445999,-0.326450,95.177193,3.783625,0.350628,97.468567,-28.579473,0.116989,134.466599,27.794268,1.940800,140.351746,-21.195686,-2.732964,84.478828,22.069250,1.691933,83.859703,-18.393545,-3.843067,46.992607,17.517151,2.080772,46.173500,-12.597193,-13.548027,9.004849,11.994740,-4.730976,8.120592,-15.188311,-4.373039,2.845453,15.094227,6.384758,2.675501,,0.292275,0.882653,0.162759,0.358370,0.503955,0.143757,0.502373,1.273785,0.631420,0.752304,0.960382,0.260074,0.391207,0.822931,0.169606,0.317200,0.734218,0.080436,0.440649,1.869086,0.328868,0.255109,0.995781,0.122510,0.331178,1.787064,0.168556,0.358783,1.368240,0.121939,0.413427,1.921554,0.123593,0.309600,1.415236,0.135792
30.000000,-4.394956,-0.315971,95.155823,3.775820,0.295456,97.442039,-28.502649,0.141167,134.476288,27.786747,1.730301,140.350647,-21.192751,-2.804203,84.466125,22.070219,1.594013,83.841309,-18.357105,-4.241581,47.004662,17.499659,1.843494,46.152519,-12.582500,-14.030106,8.999705,11.994845,-5.175514,8.144497,-15.182522,-4.863663,2.846054,15.059916,5.910767,2.684314,,0.299574,0.893403,0.152902,0.348542,0.496050,0.143486,0.546977,1.292514,0.627840,0.734421,0.964995,0.267028,0.365202,0.831225,0.160223,0.309009,0.727973,0.075731,0.443755,1.832921,0.330294,0.268337,0.986140,0.126357,0.314722,1.771474,0.180521,0.330235,1.372170,0.102809,0.429046,1.906443,0.125377,0.308560,1.434293,0.140435
30.500000,-4.336677,-0.303032,95.132698,3.766788,0.241135,97.414825,-28.397339,0.181801,134.489883,27.770422,1.518993,140.351257,-21.190310,-2.873905,84.446457,22.066240,1.498089,83.823006,-18.320332,-4.644043,47.024181,17.479134,1.606297,46.132256,-12.562393,-14.516750,8.995331,11.995530,-5.624908,8.174163,-15.178607,-5.355507,2.850852,15.030453,5.432632,2.697805,,0.309705,0.903922,0.141399,0.336188,0.490641,0.144263,0.587719,1.308314,0.624198,0.710594,0.970099,0.275588,0.337927,0.842236,0.152312,0.309510,0.722388,0.074201,0.441806,1.784574,0.326225,0.293525,0.978965,0.128904,0.306354,1.756620,0.192478,0.296753,1.377264,0.080451,0.438583,1.890232,0.128385,0.304339,1.447099,0.142135
31.000000,-4.275035,-0.288242,95.107796,3.759551,0.187328,97.387421,-28.275974,0.232109,134.505936,27.750040,1.307728,140.349426,-21.180689,-2.943523,84.419983,22.055286,1.403839,83.805573,-18.286749,-5.042389,47.049339,17.459724,1.369461,46.110668,-12.539884,-15.005867,8.993876,11.992939,-6.079720,8.205747,-15.181079,-5.844826,2.861410,15.018097,4.955544,2.715640,,0.320509,0.914037,0.127684,0.323402,0.485447,0.145307,0.621662,1.322782,0.626074,0.685727,0.975901,0.285239,0.315556,0.856450,0.145542,0.311345,0.716823,0.076971,0.433331,1.726194,0.315896,0.323730,0.972596,0.132249,0.302765,1.744162,0.200098,0.272160,1.385573,0.063490,0.437854,1.874524,0.130377,0.298672,1.458856,0.140089
31.500000,-4.210511,-0.272499,95.080292,3.751164,0.134853,97.358955,-28.142963,0.291069,134.522736,27.718901,1.098587,140.346802,-21.166723,-3.012184,84.387108,22.043055,1.311165,83.787788,-18.253559,-5.444221,47.080235,17.436167,1.130714,46.087685,-12.513778,-15.497086,8.996033,11.983585,-6.541882,8.239483,-15.182748,-6.334362,2.872730,15.016258,4.474316,2.733987,,0.330826,0.923654,0.113146,0.310461,0.483210,0.146913,0.647221,1.336664,0.629893,0.659440,0.981077,0.296380,0.304196,0.873096,0.141526,0.325029,0.711547,0.080526,0.425837,1.657486,0.300901,0.349366,0.967280,0.128714,0.306194,1.734055,0.204310,0.250300,1.395461,0.055308,0.432093,1.858693,0.133123,0.289716,1.463368,0.132593
32.000000,-4.146936,-0.255672,95.050385,3.744309,0.082638,97.329613,-28.005220,0.354515,134.539215,27.683096,0.890076,140.340302,-21.145390,-3.079739,84.347939,22.029066,1.218716,83.770439,-18.217915,-5.839806,47.112419,17.417685,0.890160,46.062473,-12.485952,-15.989403,9.002923,11.969267,-7.008991,8.272313,-15.189701,-6.821629,2.888060,15.031923,3.993366,2.754532,,0.339200,0.933306,0.098129,0.300353,0.481520,0.149325,0.656369,1.352333,0.637187,0.633940,0.986716,0.305530,0.304143,0.889776,0.140592,0.344807,0.706576,0.084897,0.416376,1.586987,0.279489,0.368993,0.964186,0.126068,0.314143,1.726812,0.204702,0.244932,1.408387,0.063238,0.415597,1.845286,0.133485,0.277474,1.467896,0.126350
32.500000,-4.084524,-0.239231,95.016769,3.736148,0.031040,97.297844,-27.876015,0.416542,134.551361,27.636812,0.686539,140.329239,-21.115572,-3.146919,84.304344,22.018641,1.126530,83.751534,-18.183861,-6.235767,47.146202,17.395388,0.646950,46.034912,-12.459168,-16.480789,9.015477,11.942279,-7.481857,8.301079,-15.194000,-7.308109,2.900618,15.055010,3.510849,2.768713,,0.349158,0.942531,0.084420,0.292507,0.481607,0.152189,0.662582,1.370086,0.648644,0.613264,0.989275,0.315101,0.318080,0.907291,0.144243,0.366106,0.701276,0.088768,0.412931,1.510932,0.255810,0.376036,0.960051,0.120483,0.324369,1.722533,0.199614,0.244136,1.422176,0.077428,0.396025,1.833458,0.132882,0.263555,1.468729,0.116070
33.000000,-4.024907,-0.222328,94.979858,3.728452,-0.020721,97.264305,-27.753511,0.476795,134.559021,27.586992,0.484280,140.313629,-21.080248,-3.211376,84.256149,22.011374,1.033203,83.731941,-18.141970,-6.625092,47.175583,17.378939,0.401096,46.004498,-12.432827,-16.971512,9.032176,11.911543,-7.956680,8.327560,-15.200630,-7.794147,2.914077,15.090567,3.027569,2.782369,,0.358881,0.952177,0.074837,0.288994,0.482542,0.156828,0.661559,1.390578,0.660862,0.594256,0.992104,0.321009,0.335350,0.921261,0.151624,0.390507,0.696776,0.092833,0.408831,1.440684,0.227976,0.376326,0.958454,0.122615,0.339419,1.719776,0.195266,0.258899,1.437389,0.098729,0.370028,1.825033,0.129827,0.249471,1.469694,0.114546
33.500000,-3.967806,-0.205807,94.938332,3.718904,-0.073589,97.226456,-27.650839,0.529484,134.557861,27.529778,0.288895,140.290085,-21.035841,-3.276283,84.205597,22.011526,0.937813,83.709358,-18.101048,-7.007915,47.200718,17.360281,0.153267,45.972111,-12.412117,-17.459154,9.054517,11.868046,-8.431652,8.344545,-15.203366,-8.279011,2.922853,15.123066,2.546486,2.783734,,0.371918,0.961609,0.070108,0.287174,0.482672,0.161336,0.659257,1.414202,0.676439,0.583702,0.989367,0.326374,0.355152,0.934245,0.162697,0.402634,0.691269,0.099827,0.405529,1.370420,0.201906,0.364800,0.954409,0.127428,0.353358,1.719076,0.187517,0.270881,1.453216,0.113406,0.344086,1.819500,0.125679,0.238423,1.473202,0.114141
34.000000,-3.912262,-0.188980,94.892639,3.708518,-0.126999,97.186447,-27.560648,0.576366,134.548828,27.470715,0.095917,140.262421,-20.988289,-3.336342,84.152710,22.017607,0.840614,83.685226,-18.050398,-7.384350,47.217659,17.344566,-0.096554,45.937607,-12.394577,-17.944651,9.079160,11.823438,-8.905018,8.358966,-15.205836,-8.765621,2.930111,15.159195,2.064114,2.781782,,0.385889,0.971323,0.072259,0.288820,0.483714,0.167906,0.662071,1.437687,0.689400,0.576538,0.986879,0.329626,0.369818,0.941785,0.174862,0.413096,0.686755,0.109594,0.399986,1.309577,0.178349,0.350735,0.952170,0.141715,0.368103,1.717574,0.186155,0.291745,1.467810,0.133125,0.318687,1.816878,0.121277,0.237259,1.477024,0.124831
34.500000,-3.856605,-0.170876,94.842026,3.695561,-0.182972,97.140907,-27.485352,0.616463,134.529648,27.409586,-0.089779,140.225494,-20.934582,-3.397644,84.098389,22.029787,0.739353,83.657227,-17.997942,-7.745239,47.224598,17.328506,-0.346748,45.901642,-12.384098,-18.426582,9.106801,11.773075,-9.371735,8.363533,-15.203909,-9.251595,2.933353,15.182781,1.585999,2.766983,,0.400331,0.980668,0.078985,0.291479,0.481704,0.172441,0.660220,1.462350,0.702207,0.577166,0.978000,0.332526,0.379656,0.947559,0.188085,0.407011,0.680930,0.122506,0.386853,1.252126,0.160116,0.330658,0.948498,0.153041,0.380410,1.716003,0.188131,0.301392,1.484196,0.145187,0.298212,1.816829,0.120131,0.252380,1.488066,0.136813
35.000000,-3.799121,-0.151787,94.786430,3.680651,-0.239746,97.093246,-27.419552,0.650970,134.501266,27.348196,-0.271622,140.185593,-20.879635,-3.452343,84.043282,22.047461,0.636417,83.627151,-17.937849,-8.098217,47.222752,17.310774,-0.597542,45.865643,-12.378592,-18.905539,9.134508,11.724181,-9.834206,8.365520,-15.199959,-9.740498,2.934229,15.199036,1.106972,2.746657,,0.412965,0.989654,0.087601,0.297643,0.480275,0.178079,0.659632,1.480885,0.708595,0.584214,0.969294,0.337143,0.385993,0.948699,0.200176,0.398373,0.675390,0.138288,0.372794,1.204344,0.152115,0.312564,0.945850,0.167540,0.384299,1.711717,0.197757,0.315495,1.497520,0.160697,0.284359,1.817852,0.121721,0.281129,1.500718,0.152501
35.500000,-3.736614,-0.129143,94.726196,3.662349,-0.299198,97.040421,-27.351297,0.684208,134.465179,27.287807,-0.446651,140.137817,-20.822418,-3.507767,83.986336,22.064569,0.529758,83.594330,-17.873085,-8.428650,47.207764,17.293177,-0.847435,45.828548,-12.377807,-19.381680,9.161741,11.678528,-10.286793,8.362328,-15.192438,-10.229813,2.933994,15.200651,0.631474,2.718797,,0.422877,0.997527,0.097347,0.306392,0.475466,0.179684,0.654375,1.497040,0.712253,0.596996,0.955171,0.342592,0.391862,0.948656,0.211056,0.379623,0.668763,0.150869,0.351954,1.161095,0.145845,0.295345,0.944787,0.173353,0.385605,1.705475,0.213230,0.315461,1.513267,0.170914,0.277712,1.819610,0.128459,0.326347,1.521436,0.164964
36.000000,-3.668277,-0.103973,94.660263,3.641392,-0.359367,96.985695,-27.281187,0.716320,134.421082,27.228468,-0.616776,140.088181,-20.764984,-3.555656,83.928581,22.082401,0.422478,83.559013,-17.804567,-8.746906,47.186104,17.270565,-1.096825,45.793449,-12.381436,-19.854767,9.187324,11.635718,-10.734341,8.357124,-15.182207,-10.721565,2.932110,15.186277,0.155491,2.685074,,0.427717,1.004383,0.105764,0.318093,0.470711,0.181083,0.638273,1.501593,0.707987,0.616325,0.941623,0.352492,0.400880,0.946879,0.220681,0.361772,0.661089,0.163970,0.334603,1.127641,0.147632,0.284393,0.945014,0.179141,0.372933,1.696127,0.229715,0.319407,1.526688,0.181225,0.277531,1.820274,0.136929,0.370701,1.544917,0.175251
36.500000,-3.590755,-0.073650,94.590187,3.616364,-0.420959,96.927261,-27.189779,0.752800,134.374008,27.168924,-0.780899,140.033875,-20.706726,-3.601627,83.867729,22.091719,0.314247,83.523323,-17.730860,-9.040260,47.152088,17.246880,-1.345604,45.757523,-12.385182,-20.325939,9.210183,11.602152,-11.174068,8.353068,-15.171009,-11.214512,2.933017,15.161667,-0.319183,2.652087,,0.431023,1.009272,0.113342,0.332540,0.463815,0.178143,0.626642,1.500754,0.701403,0.638083,0.925095,0.363874,0.417544,0.944752,0.227276,0.345208,0.652627,0.168406,0.321990,1.102221,0.143785,0.280742,0.949725,0.177097,0.359166,1.684573,0.248196,0.315426,1.542006,0.187620,0.280286,1.819548,0.145125,0.417854,1.573970,0.178895
37.000000,-3.504389,-0.038910,94.513954,3.588262,-0.482708,96.867210,-27.081318,0.794445,134.322037,27.110109,-0.939892,139.978378,-20.648714,-3.639622,83.804596,22.093679,0.207565,83.485176,-17.656176,-9.316185,47.114559,17.217890,-1.593803,45.724308,-12.390329,-20.794411,9.231220,11.570214,-11.610397,8.348449,-15.157512,-11.708096,2.933696,15.119232,-0.794655,2.615304,,0.429457,1.013009,0.120614,0.346183,0.456568,0.174300,0.605037,1.487611,0.689777,0.661821,0.910409,0.378851,0.437532,0.944226,0.233745,0.331342,0.642258,0.171072,0.317443,1.087681,0.142273,0.287005,0.956888,0.175362,0.336650,1.671252,0.260355,0.315764,1.557720,0.191336,0.284771,1.816412,0.152131,0.451486,1.605276,0.179851
37.500000,-3.408043,0.001152,94.433960,3.555950,-0.543888,96.805000,-26.942646,0.842453,134.271606,27.046926,-1.093922,139.921478,-20.587074,-3.671303,83.737190,22.082081,0.103935,83.448479,-17.579369,-9.569500,47.069084,17.186096,-1.843346,45.690491,-12.391085,-21.261036,9.249692,11.547918,-12.044811,8.349612,-15.146987,-12.202782,2.940418,15.073851,-1.270969,2.586536,,0.430505,1.014444,0.126156,0.359509,0.448761,0.167928,0.602623,1.467717,0.678384,0.682968,0.895881,0.394358,0.463182,0.943092,0.235817,0.324993,0.631314,0.164300,0.323008,1.087059,0.136534,0.301501,0.969535,0.170920,0.317989,1.657500,0.270564,0.319400,1.574260,0.192479,0.287630,1.810792,0.154982,0.476763,1.637836,0.173577
38.000000,-3.301574,0.047112,94.347847,3.520257,-0.604393,96.741478,-26.774172,0.900265,134.220306,26.981438,-1.243408,139.863617,-20.525599,-3.694244,83.665512,22.055765,0.004585,83.410110,-17.502178,-9.801468,47.022362,17.151548,-2.093327,45.658592,-12.389163,-21.725061,9.268474,11.523630,-12.479252,8.352189,-15.135873,-12.696049,2.948227,15.016542,-1.748722,2.557684,,0.430610,1.015392,0.133882,0.368460,0.440512,0.160881,0.605091,1.441020,0.667571,0.700669,0.884412,0.409743,0.484399,0.945830,0.238845,0.317647,0.619095,0.154912,0.337002,1.096745,0.134557,0.323068,0.985597,0.166145,0.304187,1.644186,0.271438,0.322393,1.593800,0.190812,0.290567,1.802796,0.156065,0.484744,1.670674,0.167983
38.500000,-3.188285,0.097408,94.258453,3.480789,-0.662651,96.676498,-26.580919,0.962772,134.172714,26.907440,-1.389099,139.806183,-20.455770,-3.706329,83.589478,22.015989,-0.088364,83.373016,-17.427326,-10.015968,46.973892,17.113510,-2.347054,45.626450,-12.380821,-22.186434,9.287193,11.504364,-12.918022,8.361648,-15.130834,-13.189560,2.962833,14.962488,-2.228405,2.539926,,0.435212,1.014689,0.140613,0.373948,0.432764,0.154079,0.631975,1.408838,0.659368,0.710486,0.875139,0.423402,0.502779,0.947230,0.238141,0.316653,0.606436,0.139594,0.349805,1.121369,0.136485,0.345395,1.006375,0.161979,0.300849,1.633244,0.269017,0.331081,1.613312,0.188749,0.292033,1.792777,0.155150,0.480814,1.700610,0.156983
